Tweets,AuthorID,label,data_type
Let's Gooooooo!!! #RipCity #Hedgehogfam.com #HAW https://t.co/hwPDbVSCqX,811761399647059968,11,train
@Amauri_Hardy 🔥🔥🔥👍🏾,811761399647059968,11,train
@FACEONETRAINING @dgfromlmb The Dojo master,811761399647059968,11,train
@32kalil @BigJeffMitchell 🔥🔥🔥 Congrats!,811761399647059968,11,train
@BBall_Dad_John @MedcalfByESPN 👍🏾,811761399647059968,11,train
@Athletics_FPMS 🔥🔥🔥👍🏾,811761399647059968,11,train
@Wes1416 Pull up to a game and I got ya,811761399647059968,11,train
"@bosnianbeast27 Got get my fam some, is this medium roast?",811761399647059968,11,train
@Jaygup23 🔥🔥🔥,811761399647059968,11,train
@clearnbastyle 👍🏾,811761399647059968,11,train
@UPBTraining @PaTTTurn @nine1sixmedia 🔥🔥🔥,811761399647059968,11,train
If your in ATX or surrounding areas tap in with the elite offseason program for college athletes and pros @DiamondKut_A https://t.co/clM9SEqlNa,811761399647059968,11,train
@overtime 🔥🔥🔥,811761399647059968,11,train
@HinesDenzel 🔥🔥🔥,811761399647059968,11,train
@trailblazers 🔥🔥🔥,811761399647059968,11,train
@brookeolzendam @kimmyann1111 @trendonw 🔥🔥🔥,811761399647059968,11,val
@kimmyann1111 @trendonw 🔥🔥🔥,811761399647059968,11,val
@AliyahCarter23 @PBRhoops @hoopshop_GBR @Lady_Hawk_Hoops @FlxAtx @bballjkey @_Coach_Saunders 🔥🔥🔥,811761399647059968,11,train
Big shout out to my lil cousin Taylor Brown in her Regional Gymnastics meet in Myrtle Beach SC.  Way to grab all the golds and the individual gold for the meet 🏆 Total score of 39.25 🔥🔥🔥 #FamilyofELITEAthletes https://t.co/YVoX2syZ4d,811761399647059968,11,train
@DreamzCards 🔥🔥🔥,811761399647059968,11,train
@trailblazersph Good Morning! 😋,811761399647059968,11,val
@trendonw Yes Sir!!! 🎯,811761399647059968,11,train
"Baseball Fundraiser if you can help out!! 
 https://t.co/VVLyMHNGBs",811761399647059968,11,train
🔥🔥🔥 Congrats Bro 🔥🔥🔥 https://t.co/tmm8n43pxu,811761399647059968,11,train
🔥🔥🔥 https://t.co/3TEsnd9vnK,811761399647059968,11,train
@clegainz @nbatopshot 💯,811761399647059968,11,val
@Dame_Lillard 🔥🔥🔥,811761399647059968,11,train
@dzoe239 Check Out my guy!!!,811761399647059968,11,train
Happy Easter 🐣,811761399647059968,11,train
@AthleteM1ndset @RealBeer23 💯,811761399647059968,11,train
@RealBeer23 🔥,811761399647059968,11,train
@RealBeer23 💯,811761399647059968,11,train
@AP676 @topshotblazers @rippackscity @nbatopshot @trailblazers 🔥🔥🔥,811761399647059968,11,train
@Rob58605161 💡📽🎬 when we walk thru the door,811761399647059968,11,val
@kimmyann1111 @trailblazers 🤝🏾,811761399647059968,11,train
It's GameDay #RipCity https://t.co/lJx2FRl0Cp,811761399647059968,11,train
@Matteo635 🔥🔥🔥,811761399647059968,11,train
"Yes Sir #RipCity it's GameDay
I  👀 ya cuz @KutzByBoo @lashira_allison https://t.co/d9XFNzQFym",811761399647059968,11,val
@_BlazerFan503 @rippackscity @joshhart @nbatopshot @trailblazers @utahjazz @EllebyCj @ModaCenter 🔥🔥🔥,811761399647059968,11,train
@VIPERHOOPS @Josh @BryceFriday 🔥🔥🔥,811761399647059968,11,train
@tinkerkellebell 🔥🔥🔥,811761399647059968,11,val
@CHold 🗣🎯,811761399647059968,11,train
@Rob58605161 🤔🎯,811761399647059968,11,val
It's GameDay #RipCity https://t.co/3YyElJQF9k,811761399647059968,11,train
@jarmant1 @kj_atx @BigJeffMitchell @DreMcDonald @CoachAstephens 🔥🔥🔥,811761399647059968,11,train
@Dame_Lillard 😂😂,811761399647059968,11,train
@kimmyann1111 @jeremboz @brookeolzendam 🔥🔥🔥,811761399647059968,11,val
It's GameDay #RipCity https://t.co/Y8LKL0VGJP,811761399647059968,11,train
@OBU_Volleyball @BrownTaneyah 🔥🔥🔥 4 Peat ???,811761399647059968,11,val
@VIPERHOOPS Thanks Coach!!!,811761399647059968,11,train
@blazer_beavis 🔥🔥🔥,811761399647059968,11,train
It's GameDay #RipCity https://t.co/DCmyM9tNpR,811761399647059968,11,train
It's GameDay #RipCity https://t.co/5wEAbyICHe,811761399647059968,11,train
@KaryAnne80 @BenStinar 🔥🔥🔥,811761399647059968,11,train
@Amauri_Hardy Let's  Gooooooo,811761399647059968,11,train
It's GameDay #RipCity https://t.co/RD24p7Trj6,811761399647059968,11,train
@bruceely @Dame_Lillard @TBrillanceau 💡📽🎬 when we walk thru the door,811761399647059968,11,train
It's GameDay #RipCity https://t.co/SPOELDJFxU,811761399647059968,11,val
Good Win last night #RipCity,811761399647059968,11,train
It's GameDay #RipCity https://t.co/ndItj9JACr,811761399647059968,11,val
@Doug_E_B 💯,811761399647059968,11,train
@Doug_E_B @ripcitystacks @aldridge_12 Hook em,811761399647059968,11,train
It's GameDay #RipCity https://t.co/XGs2fbLONt,811761399647059968,11,train
@Doug_E_B @MesaCards @CardPurchaser 🔥🔥🔥,811761399647059968,11,train
@TasandC 🔥🔥🔥,811761399647059968,11,train
@kimmyann1111 Hope your day gets better!!!😊,811761399647059968,11,train
@Tres_palacios @Kham__3 @TexasMBB 🎯,811761399647059968,11,train
It's GameDay #RipCity https://t.co/iZjBTZghmm,811761399647059968,11,val
@Kham__3 Keep the Party going,811761399647059968,11,train
It's GameDay #RipCity https://t.co/hhEeXFDQDG,811761399647059968,11,train
Bounce Back It's GameDay #RipCity https://t.co/zCxtS1Dexg,811761399647059968,11,train
@pdxubrew 🔥🔥🔥,811761399647059968,11,train
"Yes Sir, It's GameDay #RipCity https://t.co/ruXpxk7VZT",811761399647059968,11,train
@g0LdBiZzLe 🔥🔥🔥😂,811761399647059968,11,train
@pdxubrew https://t.co/2zkmGLdO2W,811761399647059968,11,train
@thenatural007 https://t.co/2zkmGLdO2W,811761399647059968,11,val
It's GameDay #RipCity https://t.co/10IHql23Bv,811761399647059968,11,train
GameDay #RipCity https://t.co/GofveTRp0U,811761399647059968,11,train
@VIPERHOOPS @bryce_friday 🔥🔥🔥,811761399647059968,11,train
@VIPERHOOPS @joshwendt112 🔥🔥🔥,811761399647059968,11,val
"Yes Sir, we back at it, It's Gameday! #RipCity https://t.co/8onoWP1sgI",811761399647059968,11,val
"@4YFilms @sahvir_ @6Montanaw @TxTakeover_Ned @HCStangsMBB @RcsSports @djones8301 @GDayHoopScout Yes Sir, @6Montanaw 💪🏾",811761399647059968,11,train
@CSUMBasketball @IsaiahStevens7 Yes Sir @IsaiahStevens7,811761399647059968,11,train
@Hawk_Hoops @DylanDisu @TexasMBB 🔥🔥🔥,811761399647059968,11,train
"Yes Sir, #RipCity another Win in the book!!!",811761399647059968,11,train
@barkcitybbq 🔥🔥🔥,811761399647059968,11,train
GameDay is upon us #RipCity #nftseason https://t.co/KK8TVNBIC5,811761399647059968,11,val
@trailblazers @NCRMuseum 🎯🗣,811761399647059968,11,val
@Portlan53511027 🎯🤷🏽‍♂️,811761399647059968,11,train
@Portlan53511027 🎯🤷🏽‍♂️,811761399647059968,11,train
"Yes Sir, another Big team Win!!! #RipCity",811761399647059968,11,train
@Matteo635 Hookem 🤘🏾🤘🏾🤘🏾,811761399647059968,11,train
@JamesGrahamII1 Respect!,811761399647059968,11,train
It's GameDay!!! #RipCity https://t.co/JEE1v66pJV,811761399647059968,11,train
@topshotblazers @nbatopshot 🎯,811761399647059968,11,train
@ChaHornetsOnly @242_jones Yes Sir @242_jones,811761399647059968,11,train
@nbatopshot 🎯,811761399647059968,11,train
@Alcarter0861283 🎯💪🏾,811761399647059968,11,train
@trailblazers Let's Gooooooo!!! #Ripcity,811761399647059968,11,train
Another Great Team Win #RipCity,811761399647059968,11,train
@trailblazers @trendonw 🔥🔥🔥,811761399647059968,11,train
It's GameDay! #RipCity https://t.co/96bGkjRZo0,811761399647059968,11,train
@Larrydn22 💯,811761399647059968,11,train
@BlazersNationCP Happy G Day @2ez_nassie,811761399647059968,11,train
@JRDavis44 🎯,811761399647059968,11,val
@trailblazers @CarMax #StrivingforGreatness,811761399647059968,11,train
@trendonw 🎯,811761399647059968,11,train
"Great team Win tonight, way to go #RipCity",811761399647059968,11,val
GameDay #RipCity https://t.co/TQEn00VYyG,811761399647059968,11,val
@RipCT_Norb @trailblazers 🎯🔥🔥🔥,811761399647059968,11,train
@FACEONETRAINING Thanks Unc,811761399647059968,11,train
@cworkinonit ✊🏾,811761399647059968,11,train
@Jaygup23 🎯🔥🔥🔥,811761399647059968,11,train
@JRDavis44 🔥🔥🔥,811761399647059968,11,train
It's GameDay  #RipCity https://t.co/HrAr64le8P,811761399647059968,11,val
@diandraann 🎯,811761399647059968,11,train
@Miners_MBB @juliensmith23_ @GLVCsports 🔥🔥🔥💪🏾,811761399647059968,11,train
@YT_Bllen ✊🏾,811761399647059968,11,val
@Drewdotcash1 🔥🔥🔥,811761399647059968,11,train
@blazerfan000 https://t.co/0tIBSGD7Re,811761399647059968,11,train
@uop_yeayouknome @trendonw @trailblazers 🔥🔥🔥,811761399647059968,11,train
@scstephanie 🔥🔥🔥,811761399647059968,11,val
@jasonjpineda 🤔,811761399647059968,11,train
@playest_4247 https://t.co/2zkmGLdO2W,811761399647059968,11,train
@IveysDaGoat 🔥🔥🔥,811761399647059968,11,train
It's GameDay #RipCity https://t.co/KwUFrgIN6x,811761399647059968,11,train
@sahvir_ @6Montanaw 🔥🔥🔥💪🏾,811761399647059968,11,train
@keepcalmitsdom1 @SportsCenter @TexasMBB @JarretAllen3 @242_jones 🔥🔥🔥,811761399647059968,11,train
@whytefolks1 💯,811761399647059968,11,train
@MichaleKyser 💯,811761399647059968,11,train
@Thejshead 🗣,811761399647059968,11,train
@HornetsOnBally @242_jones @greensboroswarm 🔥🔥🔥,811761399647059968,11,train
@nightrydaselite Working to get better unc,811761399647059968,11,train
@williamsfran 🎯,811761399647059968,11,train
@GreenRabite It is a 1 of 1 so not selling! I will have some others come out that you can grab,811761399647059968,11,val
@greensboroswarm @242_jones 🔥🔥🤘🏾,811761399647059968,11,train
GameDay #RipCity https://t.co/2U7AwftRv2,811761399647059968,11,train
@BlazersArgento @1MrBigShot @AnferneeSimons @KBlevs02 @AmaraBaptist @bruceely 🔥🔥🔥,811761399647059968,11,val
@hkdaboss21 @_iamsniper_ 💯 Facts,811761399647059968,11,train
"Twin Sis, Thanks for the support! #Lovealways ❤ https://t.co/s5KgCm8MVO",811761399647059968,11,train
Game Day #Ripcity Let's Gooooooo!!! https://t.co/qiNp6MIiSS,811761399647059968,11,train
@P8erade4u 🔥🔥🔥,811761399647059968,11,train
"@ChadELewis2 Anytime, I was just like her at that age just trying to figure things out, looking up to guys in the NBA. #HedgeHogFam #RipCity #StrivingforGreatness",811761399647059968,11,val
@TexasMBB @babydev5 🔥🔥🔥,811761399647059968,11,train
@trailblazers @GEICO 🔥🔥🔥 we lit!,811761399647059968,11,val
@MikeMilesJr_ 🔥🔥🔥,811761399647059968,11,val
@VIPERHOOPS @VR_Hoops @MasonAndo_21 @joshwendt112 @McNeilHoops 🔥🔥🔥,811761399647059968,11,train
@bosnianbeast27 Great W and Poster tonight,811761399647059968,11,train
@P8erade4u @alxocity 🎯🔥🔥🔥,811761399647059968,11,train
@topshotblazers @trailblazers @rippackscity @nbatopshot 🎯,811761399647059968,11,train
@chip_2021 🔥🔥🔥,811761399647059968,11,train
@TexasMBB 🔥🔥🔥,811761399647059968,11,train
@EdnieshaCurry @trailblazers 🔥🔥🔥,811761399647059968,11,train
"We back at it #RipCity , it's GameDay! https://t.co/v1gMdPA21A",811761399647059968,11,train
@AnthonyBlack24_ @juliensmith23_ 🔥🔥🔥The Great State of Texas!!!🔥🔥🔥,811761399647059968,11,train
@cards_cracking @TypicalTigerNFT @nbatopshot Both 🤣,811761399647059968,11,train
@itzjunior34 🔥🔥🔥,811761399647059968,11,train
"Yes Sir, it's GameDay #RipCity https://t.co/dZzJ5opRRd",811761399647059968,11,val
@VIPERHOOPS @DakotaPrukop 🔥🔥🔥,811761399647059968,11,train
@AndyfitsCo 💯,811761399647059968,11,train
My 1st NFT! Stay Tuned!!! I have some of my own personal NFT's that will hit the market here soon! Working to create something Special! #Hedgehogfam #RipCity #NBATopShot https://t.co/h46CBMb4Y0,811761399647059968,11,train
@FlxAtx 🎯,811761399647059968,11,train
@topshotblazers @rippackscity @nbatopshot @trailblazers Let's  Gooooooo!!!,811761399647059968,11,train
@overtime @NBA 🎯🔥🔥🔥 @jalensuggs,811761399647059968,11,train
🔥🔥🔥 #Ripcity we bringing home another W,811761399647059968,11,train
It's GameDay #RipCity https://t.co/PyioDwYPMy,811761399647059968,11,val
@LATechHoops @itzjunior34 🎯 @itzjunior34,811761399647059968,11,train
"@TheTraeYoung Man terrible, must do better.",811761399647059968,11,train
@nbagleague @Amauri_Hardy @JadenHardy1 Yes Sir Brodie!,811761399647059968,11,train
@AMichaelsNBA 🔥🔥🔥,811761399647059968,11,train
Yes Sir #RipCity we got that W!!!,811761399647059968,11,train
#RipCity It's GameDay!!! https://t.co/2ImDdB68AS,811761399647059968,11,train
@EdnieshaCurry @trailblazers 🔥,811761399647059968,11,val
It's Game Day #RipCity https://t.co/hOtQVMIkwH,811761399647059968,11,train
@HCHSAthletics 🎯🔥🔥🔥 @6Montanaw ballers run in da fam 💪🏾,811761399647059968,11,train
@VIPERHOOPS @bryce_friday @joshwendt112 @_jaxonoliver_ 🔥🔥🔥,811761399647059968,11,train
@CJMcCollum 🗣🎯,811761399647059968,11,train
@VIPERHOOPS Yes Sir!!! #Vipers,811761399647059968,11,train
@JtTurner05 @TheeKbrown 🔥🔥🔥,811761399647059968,11,train
@Ashween_A 🔥🔥🔥,811761399647059968,11,train
Great W tonight #RipCity,811761399647059968,11,train
@Wes1416 🔥🔥🔥,811761399647059968,11,train
@WINNING14U @TheLowestAsk @nbatopshot 🔥🔥🔥,811761399647059968,11,train
It's GameDay #RipCity https://t.co/kJQ0FEnlaS,811761399647059968,11,train
@TheLowestAsk @nbatopshot 🔥🔥🔥,811761399647059968,11,train
@trailblazers @CJMcCollum 💯,811761399647059968,11,train
@jaykay1883 @bosnianbeast27 Always Great to see Family!!!,811761399647059968,11,train
@TeeWash03 @sahvir_ @tytywashington3 🎯🔥🔥🔥,811761399647059968,11,train
@KentuckyMBB @sahvir_ @tytywashington3 🔥🔥🔥,811761399647059968,11,train
@McKinnisBryce @RondelWalker @TexasTitans2020 💯🎯🔥🔥🔥,811761399647059968,11,train
Yes Sir with the road W!!!,811761399647059968,11,train
@Miners_MBB @juliensmith23_ Congrats Fam Keep Ballin 💪🏾,811761399647059968,11,train
It's GameDay #RipCity https://t.co/wFoLZ5iIk6,811761399647059968,11,train
@overtime Looking forward to doing it like this in the NBA 🤷🏽‍♂️,811761399647059968,11,train
@Jonny_Da @nbatopshot @TexasMBB @TexasLonghorns @KDTrey5 @TheFirstMint @Boards2Buckets @DreamShake_R @alxocity @NBATopShotTalk @intangible_eth @treykerby Thanks a million!!!,811761399647059968,11,train
"@sharpshotBRob @TexasLonghorns @aldridge_12 @TexasTech Thanks, Kevin McCullough is a good friend of mine.  Plays for Tech Basketball 🏀",811761399647059968,11,train
@sstb93 Thanks,811761399647059968,11,train
@tinkerkellebell 🎯,811761399647059968,11,train
@LFGHobbies 🔥🔥🔥,811761399647059968,11,train
"@sharpshotBRob @TexasLonghorns @aldridge_12 💯 Thanks, Longhorns for Life #Hookem",811761399647059968,11,train
@Nebraska_Chase @clegainz @nbatopshot Thanks!,811761399647059968,11,train
@stakingshop @nbatopshot Thanks!!!,811761399647059968,11,train
@JBYRD1991EXOTIC @clegainz One of LeBron James dunk off dwade lob,811761399647059968,11,train
"@t88west @nbatopshot @KDTrey5 🔥🔥🔥, Thanks!",811761399647059968,11,train
Want to Thank everyone for being so nice and welcoming into the NFT space. Big Thanks to NBA Top Shot and its community of NFT holders for all the gracious gifted NFTs as well as all the kind words of encouragement. Look forward to interacting with you and talking soon.,811761399647059968,11,train
@SavoMauro @TheJurassicPack 🔥🔥🔥,811761399647059968,11,train
@SophiaFortman Thanks,811761399647059968,11,train
@SavoMauro @cards_cracking @BBallPurist @ElDumboTS @ShotTalkin @clegainz @nbatopshot @TheJurassicPack @hellodapper @OAnunoby Thanks,811761399647059968,11,train
It's  GameDay #RipCity https://t.co/UyZxRXwfCb,811761399647059968,11,train
@JAYMKTG Who is that?,811761399647059968,11,train
@duckketz @clegainz @nbatopshot 🔥🔥🔥,811761399647059968,11,train
@wcorteaux @clegainz Thanks,811761399647059968,11,train
@Cap_Plantain @clegainz Thanks,811761399647059968,11,train
@warren_tt @clegainz Thanks,811761399647059968,11,train
@cdcrace @clegainz Thanks!!! 🔥🔥🔥,811761399647059968,11,train
@BBallPurist @clegainz Thanks a million!,811761399647059968,11,val
@uel_dee @clegainz 🔥🔥🔥🤘🏾,811761399647059968,11,train
@StebbinsJeff @clegainz 🔥🔥🔥,811761399647059968,11,train
@Daniel_slaw @clegainz @BALLERZ_NFT How do I do that?,811761399647059968,11,train
@PackripMahoment 💯,811761399647059968,11,train
@MamaNeedsPax @jamesdillonbond @clegainz 🔥🔥🔥,811761399647059968,11,train
@PackripMahoment @clegainz Thanks a million! https://t.co/jilRdJv3Xd,811761399647059968,11,train
Listening to my girl @PeexWeezy complain about the new @FortniteGame update has literally made my night😅😂 she is not a  happy camper … bring back season 1!,244800486,12,train
mac mcclung 🫡😤 SHEEEESHHHHHHHHH,244800486,12,train
Yeahhhhhh @Dame_Lillard !! Congrats https://t.co/ojWZvtpWTl,244800486,12,val
Correction in the script Haliburton to win the #3pointcontest #NBA,244800486,12,train
"Who y’all got winning the  3 point contest ?

Script got buddy Winning👀",244800486,12,train
Who y’all got in the 3 point contest?! #AllStarWeekend2023,244800486,12,train
In case you forgot to get a card this Valentine’s Day…. You’re welcome 🫶🏾 https://t.co/t2Ze9YMmRy,244800486,12,train
“It always seems impossible until it's done.”,244800486,12,train
Kanye watching Rihanna perform all of the lights 🥹 https://t.co/Gu9tlYkLzZ,244800486,12,train
What did y’all think of the Halftime performance 👀?!,244800486,12,train
@boodaDv Nah my controller died mid air🫠,244800486,12,train
"Woke up to the @NBA simulator on one…. Kevin Durant to the SUNS 🫠 
Gotta love a good plot twist ! Shout out to the script writers 🙏🙌😂",244800486,12,train
Congrats @KingJames ! 🐐 I’m honored to be a part of history! https://t.co/vTuG8PrKAY,244800486,12,train
@MsMeliss @Romanisonfire What you waiting on 😂😂the ppl are waiting for that picture,244800486,12,train
"Kyrie to Dallas 👀👀 
Ladies and Gentleman welcome to the trade deadline 😮‍💨😮‍💨",244800486,12,train
😂😂😂 #iykyk https://t.co/dPvbRN6Qhr,244800486,12,train
@KCJHoop 😂 love you KC! Always a pleasure talking to you,244800486,12,val
@AJokerinabox @PeexWeezy Fireeeeee!,244800486,12,train
"12 kill victory @Peexweezy  #PS5Share, #Fortnite https://t.co/Ucm2CcR8a0",244800486,12,train
Do you remember when you joined Twitter? I do! #MyTwitterAnniversary 🫶 https://t.co/zrauxPboTn,244800486,12,train
"#CHICAGO I’ve teamed up with @snipes_usa to celebrate the Grand Opening of their new store in Cicero this wknd. Meet me there tmrw, Sun January 29th, from 3:30PM - 5PM CST as we turn up to the sounds of @dachicagobucketboys and pass out special giveaways! #SnipesKnows #SnipesUSA https://t.co/GWDV54LIit",244800486,12,val
@breannastewart Count me in 🙏,244800486,12,train
So proud of you !! 💙 https://t.co/UqoucHAabo,244800486,12,train
@MsMeliss @BullsTherapy All I’m missing is the hat 🥹,244800486,12,train
Ugh here I go explaining something that shouldn’t be explained……. My post about the game was me expressing my frustration in a playful way instead of doing what I normally do and let it effect my mood.. was just trying to let you guys in on my thoughts 😂 lol,244800486,12,train
🤦🏽‍♂️smh https://t.co/wlSzl6xA6n,244800486,12,train
@CAlexander 🤦🏽‍♂️😅,244800486,12,train
"Last nights mood: 

5 fouls in 9 mins 🤦🏽‍♂️
Way to go Andre 😒😅 https://t.co/PRGOY8bReO",244800486,12,train
“Behind every setback there is always a hidden opportunity.”,244800486,12,train
🖤⚫️ https://t.co/kkoTQeuk7c,244800486,12,train
@biggus_maximus @BullsMuse_ All yours gang,244800486,12,train
@biggus_maximus @BullsMuse_ 🙏,244800486,12,train
"#NewProfilePic
@ZachLaVine 
11/13 from 3 🥶🥶🥶 https://t.co/jkTUiaPl71",244800486,12,train
@JLessgrossman @PeexWeezy The dynastic duo strikes again.. she’s gotten so much better I’m proud of her 🫶,244800486,12,train
Elite run away skills 😂😂 https://t.co/EB87h3z03V,244800486,12,train
Luka wtf man…… this is getting ridiculous now! 60/21/10 sheeshhhh 😂😂😂,244800486,12,train
"I LOVE THIS GUN!!! YOU WERE RIGHT ABOUT THIS GUN @Peexweezy  😁👏👌 #PS5Share, #Fortnite https://t.co/4RyUCXLkfS",244800486,12,train
"HOT START 👀 #PS5Share, #Fortnite https://t.co/0lIa1Bwb2p",244800486,12,train
I’m so proud of you 🥺🥺🥺🫶🫶🙏🏽 https://t.co/vZM8OgtvLv,244800486,12,val
"#NewProfilePic

👀 https://t.co/yKkEhXQgU5",244800486,12,train
Merry Christmas beautiful people of Twitter 🎁🎄🎅🫶,244800486,12,train
@ChicaLive Loved playing with you! You definitely pulled most of the weight but I was right there to clean the mess up 😂😂😂🙏🏽,244800486,12,train
"@JLessgrossman @PeexWeezy @bighomieguru Congrats 
The dream team strikes again 👌🙏",244800486,12,train
Playing in @kaicenat @fortnite mafia Showdown today! Me and @ChicaLive going for the win! #epicpartner https://t.co/f0kOewJ00D,244800486,12,train
I’m down to play gta for sure https://t.co/b4xgNulOWM,244800486,12,train
13) What’s the most trouble you’ve gotten in with your parents?,244800486,12,train
12) What’s the most trouble you’ve gotten in with your parents?,244800486,12,train
"11) If you could travel anywhere in the world, 100% free, where would you travel?",244800486,12,train
"10) If someone made a movie about your life, what would be title ?",244800486,12,train
9) one New Year’s resolution you know isn’t happening 😭,244800486,12,train
8) bucket list for the new year,244800486,12,train
7) worst pick up line you ever heard,244800486,12,train
"6) If you could go back in time and do something differently, what would it be?",244800486,12,train
5) something you want to accomplish before 2023,244800486,12,train
4) a video that lives rent-free in your head,244800486,12,train
@PeexWeezy @_Pammy_DS_ I do🙋🏾‍♂️,244800486,12,train
3) your favorite meme?,244800486,12,train
2) What's on your Christmas list?,244800486,12,train
1) A weird smell you like?,244800486,12,train
Random question thread…,244800486,12,train
Mood🤌🏾👌🏾 https://t.co/xEXVup2u4O,244800486,12,train
#NewProfilePic https://t.co/oNbvISO9Cr,244800486,12,train
@JLessgrossman @PeexWeezy You guys make a great team lol guess we know who the weak link is .. ima go get a solo win to feel better😁,244800486,12,train
@JLessgrossman 😂😂 the emotional support we had during this clip ! 😅😅😅#Priceless https://t.co/IqFhqza8nf,244800486,12,train
😏 https://t.co/sNkc8X5BW8,244800486,12,train
@PeexWeezy You up next👀👀,244800486,12,train
Chicago is a beautiful city🫶,244800486,12,train
Be you! https://t.co/3tNSXPirol,244800486,12,train
"You can run but you can't hide #PS5Share, #Fortnite https://t.co/8X5ERAsKrN",244800486,12,val
"Run down on em #PS5Share, #Fortnite https://t.co/bhc7dPCKkY",244800486,12,train
@JLessgrossman @ACFresh21 Didn’t know you played AC! Gotta run with us,244800486,12,train
“Sliding over cars while I shoot… they think that I’m tom cruise”  @Shmurda https://t.co/BDI8Zegzzk,244800486,12,train
@HoopSavvy_ It was about to attack my partner 😂😂,244800486,12,train
@JLessgrossman got yo back dog✊🏽✊🏽!! “Mini” goat strikes https://t.co/IjiBaun51L,244800486,12,val
"Dub on the first game #PS5Share, #Fortnite https://t.co/0tS5wdidOy",244800486,12,val
@JLessgrossman I’m “mini” him😂,244800486,12,train
@Winner_Stayz_On My god!! Can’t wait to get back home we lit,244800486,12,train
@GrampaSplash Lmaoo if anyone would know 😂😂 I knew it would be you 👏🏽,244800486,12,val
"Yeee yee yeah yee yee yeah yee Yeahh

Ye ye yeah",244800486,12,train
@BildeTV2 Let’s set it up!,244800486,12,train
@BildeTV2 Let’s do it this summer ! I have been dying to come back!,244800486,12,train
"@DrewGooden @NBA2K @Twitch @drummond3 We was down the whole game and came back 😂😂that’s why I got the b-
But shit let’s run it",244800486,12,train
@Drefussx Good luck 👀,244800486,12,train
@vassi_20 @NBA2K @Twitch @drummond3 Came back at the end won by 1,244800486,12,val
@GrampaSplash 👀👀 https://t.co/ii4BOv1f0T,244800486,12,train
@JLessgrossman @NBA2K Pull up gang!,244800486,12,train
🥶🥶🥶🥶23 points 22 rebounds https://t.co/gZaMxPhtqs,244800486,12,train
😰 ohhh my @NBA2K https://t.co/FNPqyeuoqR,244800486,12,train
@Winner_Stayz_On 😂😂my dwag,244800486,12,train
"😅😅😅winner winner 
@NBA2K https://t.co/eN3LcHiME2",244800486,12,train
"@Cloutty @RealJGF @OGKINGCURT @GrampaSplash 
 We going crazy! 

@NBA2K I’m thinking about starting my own team ! Missing @KingDuOne &amp; @Winner_Stayz_On https://t.co/Mb2uJxEwsa",244800486,12,train
@Cloutty @LD2K @NBA2K @Twitch @drummond3 @RealJGF I’m out here 😅,244800486,12,train
"Sheeshhhhhhh
@NBA2K 
I’m nice 😅😂 

About to be live on @Twitch follow me - @drummond3 https://t.co/o45WPSAs0W",244800486,12,train
W 🤝 @chicagobulls @NikolaVucevic https://t.co/Il1pH1Llpa,244800486,12,train
Come hang with me on @LetsHangLive tmrw night!🤘🏾🤘🏾 text me for details 312-766-8221 📲 https://t.co/VuYdwMNaH4,244800486,12,train
@BeerlyHoops Well that’s a easy answer … lol,244800486,12,train
Tomorrow I’ll be on @LetsHangLive ! Text me for details 312-766-8221 🥳🥳 https://t.co/C20UlBmb19,244800486,12,train
@BlaqKobra what’s good bro! We gotta run in the park,244800486,12,val
@DeMar_DeRozan you are a really good basketball player….,244800486,12,train
@chicagobulls 🐂 https://t.co/vrU6SuIJKi,244800486,12,train
Stops and smart offensive possessions ! We got this #SeeingRed🐂,244800486,12,train
VUUUUUUUUUUUUU @NikolaVucevic !!,244800486,12,val
@ZachLaVine you are a bad man! LETS GOOOO,244800486,12,train
🗣️AC AC AC AC!!! For 3!🎯 @chicagobulls,244800486,12,train
@ZachLaVine for 3🎯,244800486,12,train
Right there fellas! Come on @chicagobulls #SeeingRed🐂,244800486,12,train
Ain’t no way they took takeoff….,244800486,12,train
Getting my mic and cam next week!,244800486,12,train
"I’m live on Twitch - Watch me at https://t.co/0TJCKoJ8Wa

Pull up",244800486,12,train
@Travonne All added! Good looks gang,244800486,12,train
@Travonne I take suggestions too👀,244800486,12,train
Another game day! Follow my playlist and see what I listen to before games !  https://t.co/YuYUTV5afi,244800486,12,train
Lmaoo nah this got me weak https://t.co/Fpaw27dXtq,244800486,12,train
"Posting my game day playlist! Updating always! Send me songs I should add or take out ! Be sure to follow and share 

https://t.co/YuYUTVmL6Q https://t.co/YuYUTVmL6Q",244800486,12,train
🤫 https://t.co/QQDN8vkZSo,244800486,12,val
Introduced you to this lifestyle don’t use me…,244800486,12,train
Send screen shots of your players ! 2k23 ps5,244800486,12,train
"Getting in the park @nba2k on ps5 

Who tryna run?",244800486,12,train
🫡 @chicagobulls https://t.co/b94Agpvoij,244800486,12,train
💪🏾🤞🏾 https://t.co/4wDdX4Dg14,244800486,12,train
THANK YOU THANK YOU! 🫶🙏🏽 https://t.co/2HwT6EHgLK,244800486,12,train
Who else misses blackberry messenger?! 😂😂 “what’s ur pin”,244800486,12,train
Lmaoooo 😂😂😂😂😂this is crazy https://t.co/V5ZQBhpppf,244800486,12,train
