Unnamed: 0,Tweets,AuthorID
1765,love coach,42562446
6128,youtube series coming soon growing pains,244800486
3569,good hear,50811932
5265,got dm selling back,368148234
2913,check,448562247
6533,way home,289760136
6667,facts,289760136
2565,grant hill,448562247
3033,next one,2279776304
6067,run em,244800486
3965,accurate btw,50811932
4680,said diet bad kids question people think celebrities raise kids baffling dont want kid eat like simple teach otherwise,116485600
1194,need footage last pick game confirm hypothetical,35936474
900,happy bday bro,267425142
1344,steve cant beat max kellerman boxing guy new baseball guy mad dog whatever name im locked,35936474
2156,concert,460116210
2351,bad pass better finish,460116210
4265,honor part 3rd stringers get win real nba starters,416814339
4215,ag got robbed,416814339
426,man man one helluva night one helluva team top bottom,23083404
2998,everyone ready going defend title live 2/15 8p est tnt,448562247
1776,beautiful day neighborhood back,42562446
6404,todays go check ig story see im celebrating,244800486
1183,marshon lattimore teaching class every sunday,35936474
4007,win new city edition jerseys dropped i'm giving away signed jersey entering easy follow head,416814339
2878,c love fault season ended lol everybody got opinion love,448562247
1866,back crib,42562446
1269,nyc point gods streaming,35936474
5112,caption dallas texas,368148234
3912,coco ... gauff,50811932
812,instagram need let people put song page like old school myspace,267425142
4550,way rico run runs insane everyone nba operating elite level pretty amazing,116485600
1814,we're baaaaaack everyone looking good east region underrated tour powered really showed us kick things 16 boys girls coming bay,42562446
2672,im taller bro,448562247
6674,new chapter new beginnings,289760136
2074,first one,460116210
2188,beruit,460116210
6248,fight crazy arent watching need tune,244800486
2170,bounce back,460116210
5375,love new projects ...,368148234
4521,actually wasnt thats fact lol,116485600
2166,halaaaaaa madriddddd,460116210
6628,definitely boy,289760136
5030,oh gotta quicker dallas texas,368148234
5692,stay tuned like game dunk contest,811761399647059968
4353,process stop ... thought star,416814339
607,working something new ... 10.20 22 stay tuned,267425142
6351,might start going live workouts ... would tune,244800486
6776,dang rip,289760136
6215,stop thinking much live moment,244800486
3491,big move im happy proud lets get,2279776304
1009,impressive resume shaquille im proud,35936474
5410,bro hbar flow,368148234
2953,big brotha might player league guard lol,448562247
6224,lol yeah right,244800486
6174,love haha tell carter said hello,244800486
6221,thank brother,244800486
4742,think game makes easy stay connected family helps im road check learn,116485600
4938,1-9 9 pts tied thats scary philly,116485600
2530,dawg,448562247
1703,blessing showcase restored book club even bigger gift brother join in-depth convo battling thru obstacles finding enough light keep going,42562446
1968,they're gonna put 24 second shot clock chuck thing he's gonna burning daylight,42562446
68,messi,23083404
6901,nahhh son,289760136
2334,crazy,460116210
6585,game watching,289760136
2106,thank healthcare workers appreciate,460116210
425,tyrese damn good already man,23083404
2421,mean slovenia,460116210
4066,cant believe lost smh,416814339
6733,mannnn,289760136
3574,tweet,50811932
3471,use smile change world dont let world change smile,2279776304
2691,aint spot,448562247
385,boyz n hood,23083404
509,wow,267425142
5189,got money,368148234
4769,yeah champs wanted get next ones crop game crazy,116485600
3742,helloooooooo blaaaaaaake,50811932
1103,elaborate,35936474
1621,1 box office gave us another classic say ... yup,42562446
4151,night night,416814339
6367,change wish see,244800486
4167,welcome city brotherly love coach excited future building,416814339
3167,great session little bro,2279776304
4294,diana taurasi wowww,416814339
6372,make sure everyone gets registers vote change want see,244800486
2649,go another level killa,448562247
1410,draymond nice college,35936474
6105,getting mic cam next week,244800486
63,season 5 finale enjoyed everyone seat year cant wait till season 6,23083404
2671,ya big ass feet lifted ground well see next week,448562247
581,crosby tae waller get tf vegas wouldnt mad em .. bad,267425142
2645,siiiccccckkkk,448562247
1407,explain u mean leadership,35936474
3722,last night honored black excellence restaurant kick jh-town weekend proud apart black owned businesses thriving houston,50811932
4458,bad yall thought using burner account,416814339
2942,... place like home ... best city world,448562247
5319,haha appreciate love,368148234
2190,prayers,460116210
4888,knockout coming shakur,116485600
4523,theres nothing like watching football game peyton eli breaking giving total different level understanding game,116485600
6660,ya digggg,289760136
3065,boooooo,2279776304
799,ok take backits one nation,267425142
5302,troll last 27hrs lol,368148234
4104,elite,416814339
876,dt goin crazy rn,267425142
4174,back began first signature shoe gives love fell love game origin drops friday 9/18,416814339
3048,bobby portis,2279776304
664,apparently shouldnt either,267425142
502,new vibe all-star saturday night,267425142
5949,game day,811761399647059968
1083,clown g14 classification speak god weve never real human interactioncarry haaaa,35936474
6609,thats bar,289760136
6063,next,244800486
2048,new go check,460116210
6137,top 5 greatest barber ever ur line never point,244800486
4722,yeah crazy happening,116485600
1818,man truly special ... lucky call friend hyped share new book live free fam august ready dose devon wisdom let's get,42562446
1855,love see keep going,42562446
3266,four straight finish home stand strong wednesday,2279776304
6313,new youtube vlog dropping weekend,244800486
832,know blood,267425142
3224,stay ready,2279776304
5547,yes sir,811761399647059968
582,smfh,267425142
1093,know u wont forget u gonna hold head like ex got cheated,35936474
6713,need something new watch netflix,289760136
2343,congrats many,460116210
4011,var worst thing happened football,416814339
1713,buckets,42562446
200,cooking 81 goodness catch,23083404
3348,enjoy every moment,2279776304
6023,smh,244800486
5844,keep party going,811761399647059968
1980,keep,42562446
4464,omg aaron rodgers freaking goat ...,416814339
4346,time,416814339
1699,bring everything got,42562446
4468,year 2 year 4 ... another chance rookie year fun,416814339
1301,lol,35936474
657,cp,267425142
317,rest paradise legend genius icon,23083404
5502,yes sir,811761399647059968
3124,thank milan next stop berlin,2279776304
163,jump unbelievable cast thanks,23083404
3772,top top word nip,50811932
1839,golf ants extreme mini golf tonight 9 |8 c abc,42562446
4918,big time stretch khris,116485600
2700,hard supportive empathetic others going someones daughter health referring wonder kids would feel parent someone talking kids way cause id damned simone hero,448562247
5260,allow personally welcome newest edition lol,368148234
6633,thank coming,289760136
2441,por supuesto enhorabuena argentina que ha hehco un campeonato increble se tiene q sentir orgullosa de lo que ha hecho vamos,460116210
708,youre smart youre smart,267425142
4311,allez les bleus,416814339
3179,annual akropolis visit,2279776304
6345,lets see reels hype,244800486
2766,right,448562247
1533,perfect,42562446
4193,shake came game said became personal like mj lmao nice shot young fella,416814339
2925,tweet withheld response report copyright holder learn,448562247
3958,talked cp gonna inviting clutch bear game night anymore nothing personal,50811932
583,flat look like bivol bored,267425142
3025,20/20 freaky vision,2279776304
5308,buddy russ yall got laker fans,368148234
4327,sips ...,416814339
2860,really whats excuse one,448562247
6710,queen south,289760136
790,know game,267425142
4288,congrats eb .. trust,416814339
4560,question comparing eras taking consideration drastic differences style play regardless answer dumb compare one era next era,116485600
6622,really got blessed life choice keep going,289760136
3796,scary hours,50811932
5866,yes sir another big team win,811761399647059968
6904,lit happy alumni,289760136
4887,referee pretty bad,116485600
4828,im big suit tie guy wearing suit doesnt make smart mean good business person young brothers getting jerseys retired dress pics live forever brand youre wearing wont,116485600
2245,sorry video posted didnt see bad world would never share something like,460116210
3553,phillies going crazy,50811932
6937,honored part,289760136
6438,check mike boornazian's video,244800486
1462,cousin tia coding 03,35936474
4269,james harden,416814339
6979,dance,289760136
4446,hell yea ... game,416814339
3034,happy birthday thank support,2279776304
6303,definitely send,244800486
244,pass best part time target,23083404
2252,easy,460116210
4196,one cares anything fifa 21,416814339
6876,yessir,289760136
6540,vibe though besides cold gotta layer idk never heard nickname,289760136
4093,experience yall idea much media makes stuff followers shame believing,416814339
6275,oh yeah definitely something special sir hell play got win,244800486
4068,hate process keep thriving .. great dub hell yeaa,416814339
5488,young fella got chance circa nov 2019 los angeles california,368148234
1520,always nice options,42562446
6986,whats wrong,289760136
484,id go would dope aint baseball game min perfect weather right,23083404
3182,i'm trying,2279776304
4018,nah 2032,416814339
4914,darvin ham another ring nasty yesssirrrr unc,116485600
4818,gotta quick toes,116485600
6778,love see,289760136
711,foh,267425142
6378,new ig responding comments next 15 mins,244800486
4851,ouch overtime maybe,116485600
4786,mobley improved all-star next year,116485600
3974,thank fans coaches voted play 7th consecutive all-star game ... extremely humbling,50811932
3465,seed,2279776304
567,shoutout roosevelt high school student kyla burroughs kyla student athlete 3.95 gpa 95 attendance kyla also plays basketball one head members roosevelt's black student union keep working hard leader school kyla,267425142
4612,energy shifted 4x,116485600
2570,kd bron melo kawhi .. basically best players position,448562247
4043,amazing game,416814339
5084,gets post phoenix arizona,368148234
3297,thats joy im talking,2279776304
294,thank loved energy start finish city,23083404
717,depend lubin come sharp like since loss see clipping fundora fundora like get exchanges aint fought nobody like lubin ive seen lubin get touched buzzed times got lubin,267425142
3656,deebo one ones sheesh,50811932
5323,lol facts got called xenophobic didnt realize much giannis fans truly believe everybody hates,368148234
5440,probably lugia,368148234
1452,u welcome gang,35936474
4496,i've always thought elena loved stefan balls admit makes sick.that jawn lit though,416814339
908,different levels lord allowed dame l l,267425142
1906,thats nasty,42562446
2040,hala madrid,460116210
6693,thank,289760136
826,jumping youtube live,267425142
5972,thanks,811761399647059968
480,guy simply different,23083404
3176,friday,2279776304
1304,shaquille hilarious youre billionaire bro lol,35936474
6744,factsss already know,289760136
804,... khalia integral part leadership program leads grace confidence friendly everyone respectful always trying best everything ...,267425142
3052,keep building chemistry,2279776304
1456,im new york champ,35936474
5947,gameday,811761399647059968
3706,trevon diggs different,50811932
5772,let's gooooooo,811761399647059968
3248,stay humble stay hungry,2279776304
2005,q main,460116210
6407,case missed,244800486
5360,one man could opp shit offends los angeles california,368148234
5310,oh gotta quicker lol los angeles california,368148234
3054,merry christmas happy holidays,2279776304
1587,love,42562446
1955,dropping another time surprises volunteer doctor big,42562446
3194,tough one let's get next one,2279776304
185,mood o-h ...,23083404
3278,72 games get better,2279776304
1785,love guy make sure yall check story,42562446
4796,almost tweeted one respectful statements history ill save pod though im recording,116485600
5505,turn den,811761399647059968
1178,array dribbling moves make bag deep variety shot selection,35936474
4005,what's guess ...,416814339
632,time get work,267425142
3230,gameday mood,2279776304
4059,wild,416814339
212,congrats young king earned,23083404
6792,facts,289760136
750,shoutout roosevelt student andjelani anzuruni model student comes showing working hard kind takes individual learning seriously also thoughtfully collaborates peers whole group succeed,267425142
2729,5,448562247
186,get boys past o-h ..,23083404
2455,guess airlines dont like,460116210
3334,almost pooped,2279776304
390,cheers friend,23083404
4896,fyi slim rawest conversation yall ever see almost yall werent watching well y'all watching get chance wednesday welcome,116485600
3256,one coping 1 2 3 4,2279776304
132,nfl fans got something special coming y'all announcement coming ig live point today,23083404
1976,stepping support local families need holiday season every palm bundle purchased 3 meals provided food insecure families bay area via holiday season,42562446
453,get one stop 3 games series,23083404
4459,keep caring stats team success ... ass,416814339
3883,congrats vino rosso fam came big tonight,50811932
3004,1-0,2279776304
3462,thankful,2279776304
1096,nets win manders win im content,35936474
1964,ref gotta coach em keeping peace,42562446
5275,right behind elijah guy honor journey,368148234
4831,smith-njigba unreal man,116485600
3187,way make watching flashback delicious watch snacks,2279776304
1544,10 signature shoeswhat journey debuting sjnd high school 2015 10s friday creativity tech unrelenting mission good everything taking granted heres another decade lets go,42562446
3819,good music friday wow,50811932
969,mamas,267425142
5094,praying downfall dont make religious men dallas texas,368148234
1688,lock,42562446
1914,lock,42562446
250,can't wait go season,23083404
5316,debate equals others teach los angeles california,368148234
6929,bruh bucket kap,289760136
3692,love forever beyond momma happy birthday queen,50811932
52,18 hurts right,23083404
2978,1:10 mark ... diiiiiiiiffffffffferent,448562247
2790,happy hell bro,448562247
1419,legacy talk parlays got game shambles,35936474
6172,entertained .. isnt great team win,244800486
4989,security got techs smh,116485600
6268,cant beat fear ... scared,244800486
2277,watch online link,460116210
6905,let find tryna drive around instead using actually loudouts,289760136
230,tough super dope,23083404
6048,8) bucket list new year,244800486
6185,dont think yall social media understand become comfortable skin realized okay laugh try,244800486
4226,go pack go,416814339
3341,april fool,2279776304
3875,cookies cream available,50811932
5499,thanks portland love big shout fan base,811761399647059968
803,... tre takes ownership learning always best master skills necessary succeed exemplifies leadership good student class good teammate court,267425142
192,cause like chubb tough,23083404
4545,definitely talking big fella promoter im getting anyones boxing ring sir go steelers 1-0,116485600
1854,always knew going moon,42562446
3594,christmas garden,50811932
304,yessir congrats brother,23083404
1369,u dont give compliment try discredit work u discredit without bullshit,35936474
1868,...,42562446
3056,last night craziest dream ...,2279776304
2904,im in.go win vip night help need crisis challenge fellow nba players coaches team governors,448562247
3496,harry niall,2279776304
3331,whats milwaukee,2279776304
1207,brothers always show called upon different appreciate fellas .. producer pack vol 1 kd 15s next,35936474
3095,inspired proud company partner amazing organization,2279776304
4415,great first christmas game got win .. merry christmas,416814339
4805,official home monday night football,116485600
2914,ima tap,448562247
1288,please tell fadeaway,35936474
3084,great win tonight,2279776304
6213,thank,244800486
4279,pull didnt regret later ... great win,416814339
4656,way bam broke press impressive,116485600
1343,sports talk radio makes nauseous,35936474
3486,crazy much talent africa ...,2279776304
5999,mac mcclung sheeeeshhhhhhhhh,244800486
2014,thank wearing luka 1 season,460116210
3076,skills talent self belief hard work,2279776304
5663,vision,811761399647059968
2046,hello tik tok,460116210
3458,video ...,2279776304
5246,lol cool 2021 2017 tho,368148234
1510,honored speak denise woodard founder ceo allergy-friendly foods safe everyone helping us support black-owned businesses shop purpose black history month,42562446
1904,one pick ups matter occasion needed end day sweet tooth kicks go check em search black-owned shops near support local black owned biz,42562446
2869,days beard look totally different lol,448562247
4492,according whatever network i've never played game life.nerlens neither guess freaking rookie next year,416814339
2826,nade days,448562247
6219,guyreunited,244800486
4997,impressive block,116485600
2601,college basketball let kids play,448562247
1952,facts,42562446
4726,shut,116485600
5706,thanks always holding accountable understand extremely appreciative,811761399647059968
4373,thanks birthday wishes .. love yall ... great win tonight,416814339
94,man seth curry nice,23083404
5589,nice vid,811761399647059968
3111,got new flavors fall,2279776304
2404,thank mavs fans lets go,460116210
6891,happy mothers mothers love mom best,289760136
5267,good thing im big enough play 3 cuz beal starts 2 excited lunch,368148234
1354,watch games mute think always helps,35936474
4015,finding great nba mobile game easier going date,416814339
3448,girl called weirdo goofy complement let know comments,2279776304
1847,idk say guy,42562446
5597,let's gooooooo,811761399647059968
2423,gremo nai,460116210
5708,actually opposite u know going stop speaking u seem glass half empty kinda person pessimistic sure,811761399647059968
4254,hell season proud guys appreciate support guys gave us season long extremely disappointed fell short goal motivation needed best believe ill back even better stronger,416814339
2687,boston,448562247
2505,tomorrow,448562247
5461,never doubt,368148234
5139,probably need coraline level man,368148234
2868,always ones beard got sum say,448562247
6002,yall got winning 3 point contest script got buddy winning,244800486
1106,jayson tatum received worst tech ive seen nba im actually laughing,35936474
4422,thought gonna around bunch models bad group ha,416814339
1531,appreciate support,42562446
6885,boy preciate man,289760136
6270,great team win 1-0,244800486
5426,people tough phone allows los angeles california,368148234
2831,boy meets girl girl perfect woman,448562247
603,hail king,267425142
562,partnership check feature building best sneaker marketplace world,267425142
4312,nuts wow germany,416814339
2629,damn cant show emotion,448562247
954,thank bro,267425142
1004,grateful part,35936474
2167,rudyyyyyy,460116210
6620,whaaaaaaaa,289760136
2775,chill aint light nice though,448562247
1181,feel hurt watching cleveland game tough l ggz jets,35936474
3825,forever,50811932
4056,gunners,416814339
5670,gym,811761399647059968
2772,gotta stop soon,448562247
2520,making quotes feel like kd,448562247
3245,great team win congrats coach ham,2279776304
3305,told yall,2279776304
2062,incredible,460116210
2644,errbody punching tonight,448562247
1014,thanks fans voted starter thanks peers around league well 13 thangs shit doesnt get old,35936474
1326,ima real bean would tell u difference 06 09 addition pau gasol chance really chase chip,35936474
5871,yes sir,811761399647059968
4891,hell grab payton,116485600
2231,put video game air jordan 1 mindfulness available thursday,460116210
4233,great team win raised around lions cat pulled tonight lmao .. got mama giving middle fingers left right thats serious real estate,416814339
6069,sliding cars shoot think im tom cruise,244800486
3957,first welcome back d-douse,50811932
3524,71 trimmmmmm,50811932
2100,bffl,460116210
1496,laugh little,35936474
5134,tragic lol,368148234
5962,always great see family,811761399647059968
2901,chill,448562247
3799,expectations change narrative change,50811932
2780,aint listen hov till u met,448562247
1459,embarrassing,35936474
3369,great win lets keep going,2279776304
2307,miss call,460116210
1109,brothers building something special lock,35936474
5228,sad day bro rip,368148234
1271,bean tryna get stance right funny miss dog everyday,35936474
3794,forever humble,50811932
6643,got,289760136
3063,keep sharpening tools,2279776304
910,city r c know know,267425142
388,4-3 us ynwa,23083404
1715,absolutely ... can't believe sequel almost already,42562446
124,unfortunately brother know goes . . miss bro,23083404
1627,going,42562446
1075,lets get,35936474
4745,hahahaha get friend like 30,116485600
3039,keep pushing fun playing together,2279776304
6284,great hearing dude relive championship moment step-back unreal ... guy always prepared,244800486
3971,game ready day,50811932
4813,chipper strikes kj worker,116485600
798,two young champs wish handled ls better post fight,267425142
1924,really dope moment fred congrats job well done enjoy retirement got last w,42562446
676,problem many ppl arent fans boxing itselftheyre fans whoever known fighter popular fine really watch see many fighters arent popular real deal bivol didnt surprise,267425142
3022,bucks tunnellive,2279776304
2140,time sleep,460116210
4572,letting student misguide art story telling explaining ones current greatness new low student kid,116485600
6330,win coming today lets get,244800486
3756,many boxes partners,50811932
2647,favorite time,448562247
1697,y'all know got favorites packed sunday,42562446
1878,women ball mobilize fight social justice voting rights lgbtq advocacy gun control put respect work court hyped receiving naacp jackie robinson sports award squad deserves,42562446
4685,game within game,116485600
3043,continue building good habits,2279776304
3441,sometimes got dance,2279776304
6879,yurpppp ready,289760136
3164,... show mercy,2279776304
5329,dont let get started,368148234
1740,always learning process proud art next ... incredible beginning immediate huge impact can't thank everyone enough stay tuned,42562446
1166,good shit 12 ..,35936474
620,jumped track tobe fat came portland shoot visual full video dropped tap,267425142
1056,back another installment,35936474
5457,thanks bro,368148234
594,want give respect mcdaniel hs junior jairo espinoza jairo completely turned school life around jairo joy class participates works hard teachers staff mcdaniel proud jairo started school year salute,267425142
4771,stand,116485600
2265,anybody misspell ... learn 4 languages ... let know :),460116210
5122,moment thought actually listening american airlines center,368148234
2291,eeeeeooooo,460116210
1668,lets get luke,42562446
5562,great pics footage much appreciated walk door,811761399647059968
4792,lock tomorrow,116485600
5338,og lets talk,368148234
4049,hey hope youre well couple questions coke would pick errmwhy internal thoughts sound like voice,416814339
820,good work bruce bruce,267425142
3673,artesia legend everyone made possible forever grateful,50811932
933,upcoming premiere dame l l duncan official video via,267425142
3492,happy fathers day,2279776304
6189,many dope experiences cant wait share guys,244800486
2864,dawg certified killa,448562247
1936,lock,42562446
3113,year 10,2279776304
5727,ok cool make post get 1500 likes send shirt,811761399647059968
4123,ive playing non-stop since came week making potions defeating bosses collecting gems check play free,416814339
5910,1 1 selling others come grab,811761399647059968
5396,glad see space family,368148234
6641,thanks,289760136
2419,bein sport,460116210
217,well spoke soon damn kid ok i'll make stronger hold ya head,23083404
6044,12 whats trouble youve gotten parents,244800486
6974,nahhhh fixing hair twist messed,289760136
1264,nice accuracy,35936474
2157,capitaaannnnnn,460116210
5413,gym phenom sports performance,368148234
2104,got mine never reselling,460116210
4971,easy,116485600
4426,blew lead still got done,416814339
6469,better team,244800486
3047,new year focus,2279776304
5756,insecure always mercy someone else,811761399647059968
6570,love see,289760136
1126,im saying obligation sport perfect craft student good teammateall shit extras thats mean hoopin,35936474
5846,bounce back gameday,811761399647059968
5232,update thread kuz finally got win practice today team,368148234
2310,podias hacer 1 mas enhorabuena petizoooo,460116210
111,far game year wow wow wow,23083404
1791,getting started crypto video editing game pumped join team,42562446
2711,always gotta rep music lou practice check see sets apart,448562247
6531,nahhhhh ky aint omg,289760136
3866,shot coach dantoni reaching 200th win,50811932
4764,mannnnnnn .. shut,116485600
401,aight fire,23083404
3792,young bull,50811932
4953,somewhere world human made tweet,116485600
2595,good start fellas sam left finish quarter,448562247
5221,yes,368148234
1558,crazy like pass last night,42562446
1081,stand,35936474
3145,media day bros,2279776304
5297,much love,368148234
23,yeah like saying anybody would look great qb eagles .. yeah ooook haters man jalen hurts special,23083404
2358,keep going,460116210
3505,louis worth million pictures,50811932
3928,new sport,50811932
4585,yesssirrrrrrrr j ott well deserved super knowledgeable,116485600
3814,made cant compare cuz im realist,50811932
957,long journey,267425142
5140,hope youre well brother,368148234
275,whos fun us nobody,23083404
1910,league essential social justice movement 2020 wnba read thank women girls sport continue demand black lives black culture,42562446
1580,bay bound love see maryan,42562446
616,athletes everything starts health feet new essential athletes putting long hours playing games love,267425142
2487,kuzmic,460116210
5823,gameday,811761399647059968
2841,make fumble break foot yo john brown hind parts ... run mile perfection,448562247
3655,honor announce selected play 2022 keep chasing dreams,50811932
775,mfs love drama damn much,267425142
6863,klauke dolla gear guru,289760136
4649,ridiculous rewinded back see maybe missed,116485600
110,prayers program families lost young king's sad sad sad,23083404
3240,today good day,2279776304
4582,athletic department bozo,116485600
5018,merry christmas,368148234
570,retro shoes designed born dont updated tech modern sneakers day insoles built bring modern comfort support favorite retro heritage sneakers,267425142
4625,stand,116485600
1732,legendary,42562446
3830,joints crazy get time vhs tapes,50811932
6163,joining today,244800486
6587,ohhhhh myyyy first round sheesshhhh,289760136
1820,spot wanna get flowers wife bay area staple since 1933 mayme miss wanna treat special someone search local shops show small biz love get goin,42562446
4027,mama goes man,416814339
2239,lucifer,460116210
83,lets goooooooooooooo,23083404
4009,ok see,416814339
6430,breathe ..,244800486
4220,either die hero live long enough see become villain,416814339
4295,curse,416814339
4238,careful ... im gonna send manz yall,416814339
1165,cant ask mediocre people legendary activities,35936474
4455,met fans needed help back,416814339
4522,spartans congrats ish,116485600
2816,haircut aint errbody,448562247
5049,hey everyone im dropping new show future finance need help wanna answer questions web 3 defi bitcoin social marketplaces anything else youre thinking hit askdinwiddie ill get back,368148234
2787,dawg im crying snoop talking bout hold nephew slow,448562247
3160,family ties g,2279776304
6669,right mets cant pops like know,289760136
3146,blessed able together,2279776304
626,wrapped first formula zero camp yesterday shoutout coaches staff helped put together beginning,267425142
788,ima spend hundreds millions without head trauma sir,267425142
5135,2-0 lol smoothie king center,368148234
3592,unfortunately due inclement weather grocery giveaway canceled got enough food thousands click link see pick boxes much houston,50811932
1295,tough,35936474
5124,lol,368148234
5989,thanks,811761399647059968
2777,favorite player league,448562247
4407,guys,416814339
4094,sources trust bro stop using name push peoples agendas love hate drama love playing ben stats dont lie hes amazing player didnt get job done personally hope everyone back cuz know good enough win,416814339
3407,seal deal 75 per month 12 months deal,2279776304
696,made playoffs lol,267425142
3280,lets keep building,2279776304
5118,locked lately drink secret weapon day focus energy love product team stoked watch brand take dallas texas,368148234
1577,another amazing day 3rd annual charity classic w benefiting special people unbelievable vibes ... amazing cause thanks everyone made possible next year,42562446
3087,back road,2279776304
4096,real madrid trade news,416814339
2502,wowwww lol really gone us like,448562247
3918,movement,50811932
4913,young spartan dawg congrats champ,116485600
2817,congrats melo one greatest simple,448562247
6169,hell yeah fellas great win,244800486
143,family,23083404
3061,great win let's keep going next week road,2279776304
2557,christian bale lol im sure,448562247
5383,smart man,368148234
2511,im going 5:00 pm est talk basketball meet fans sign autographs tap,448562247
331,that's bro can't many mistakes playing championship squads,23083404
2112,family reason,460116210
950,salute review,267425142
3315,ask,2279776304
1592,see,42562446
3858,way practice ...,50811932
1162,well stop questioning,35936474
4158,yes sir enjoy together league lets get away,416814339
345,yes,23083404
4034,holy beautiful game,416814339
402,q folks,23083404
6439,check andre drummond's video,244800486
824,dame l l right one featuring lil wayne mozzy via,267425142
1900,first ever mcdonalds all-american lets goooooo huge reigan,42562446
547,mcdaniel highs isaac pedersen isaac senior participates speech debate journalism restorative justice club much isaac enjoy's experience leadership role watching films baking issaac hopes attend nyu next fall,267425142
3976,movement continues ... welcome fam,50811932
3449,champ back home,2279776304
3409,last night,2279776304
4882,sometimes see deeper surface always layers,116485600
5617,walk door,811761399647059968
4289,legendary,416814339
344,condolences goes family lost loved one heavens watch tragedy pray community,23083404
4091,clarity love criticism love im told cant something makes work harder prove everyone wrong everyone built like,416814339
6605,sheesh ceedee lamb,289760136
293,dog debo,23083404
1790,job obsession chasing birdies dressed nines 18,42562446
4046,madrid really nothing without benzema pitch,416814339
926,steam duncan,267425142
2779,like,448562247
6196,love internet thank keeping entertained afternoon,244800486
4084,nothing like philly wintersstaying game beat cold,416814339
5436,nothing guaranteed yall finally believe vision los angeles california,368148234
155,keep going great start chubbs cooooooop,23083404
6659,always,289760136
5103,enjoy times prayer reflection 365 days ago completely different place last day 28 thankful detroit michigan,368148234
4946,run bunch nothing around giannis put front rim throw go get,116485600
5867,hookem,811761399647059968
4469,time,416814339
6648,im going know,289760136
1671,championship szn finally tour back cant wait see best young hoopers game lace em town time make believe,42562446
1618,love tristan,42562446
3793,pre-selected five hisd schools deliver 100 hot meals daily week students take home hot meal dinner also 5000 free deliveries postmates houston area using code 13loveshou starting tomorrow,50811932
6498,im 2k,289760136
1143,talking highlight life enjoy,35936474
6909,ayyyeee thats,289760136
98,lets goooooooooooooo bucks,23083404
886,usyk unanimous decision man respect aj tho,267425142
5421,lol,368148234
3096,still trying improve day day,2279776304
5013,og speaking truth,368148234
6519,brothaaaa,289760136
4935,dude oc man,116485600
1412,vengeance walk crime scene solve murder start investigating see task force hate dog,35936474
4282,amazing experience time china ... loving,416814339
2098,dallas lets go,460116210
1217,projects build character,35936474
4633,see growth good watch,116485600
596,lead respect others love light,267425142
5625,yeahhhhhhhh,811761399647059968
670,time tell,267425142
2406,best fans,460116210
6856,sheesshhh bruhhh feeding kids,289760136
662,dont think ive done anything,267425142
4979,dude different different wasnt would warriors beat yall sit appreciate show,116485600
7,lol sophomore year,23083404
4494,best,416814339
4575,looking forward seeing turn live wouldnt miss new media,116485600
1334,thank ya knowing ya shit,35936474
1557,thanks reading jade,42562446
3388,quick road trip good road trip,2279776304
3701,wake grind recover repeat means necessary go attack dream,50811932
2929,special,448562247
5453,keep swimming phenom sports performance,368148234
822,kicked another year respect program portland roosevelt mcdaniel parkrose high schools great see everyone video call yesterday ill using thread highlight students three schools show work hard kind,267425142
146,hey get pick can't choose take gang end zone,23083404
6159,made first nft purchase today right join brothers pride,244800486
6181,lmaoooooooooooo word,244800486
4145,hate process,416814339
572,cooked something new,267425142
1689,lock,42562446
4241,said hot sweat okay maybe little sweat watch find challenge take worlds hottest chip,416814339
4660,high school coach prepared us next level powerful high school state michigan someone coached kids like today would get ousted yall wonder kids dont prepared next level,116485600
2439,brez besed cestitke obema,460116210
6166,way run point,244800486
3583,fashion week know find,50811932
2807,money talks benjamins,448562247
4398,game,416814339
1948,precisely,42562446
2049,lets go,460116210
6871,dawg,289760136
1760,another coming time holiday season 12 days christmas hit ya feels fun take dad life parenthood .. can't wait y'all see one,42562446
337,speaking existence,23083404
6217,well lost toe nail still felt incredible wearing purple gold back soon,244800486
2321,sad rip,460116210
2710,dream dinner party fire would head find,448562247
3053,shuffle,2279776304
5130,cryp-to seriousness respect im dorky harvard kid chose cu cuz hoop always first love nassau bahamas,368148234
6440,check andre drummond's video,244800486
3480,feels good back time finish started,2279776304
1789,welcome fam,42562446
2900,dab lit,448562247
6553,crazyyyy era really high school parking everyday boogying,289760136
3805,write words convey ways feel houston welcomed guarantees took leap faith changed life lives family forever organization city given everything could ask,50811932
3716,set,50811932
4621,may beneficial listen question see mentioned kevin name hate click bait yall fall realize wayyy many people dumb promising humanity,116485600
283,wow forever,23083404
3134,happy birthday keep working hard pushing forward,2279776304
5620,happy birthday guy,811761399647059968
3664,never gone world cuz imma back,50811932
3463,game day,2279776304
6652,funny,289760136
3605,first ever cash app day make sure yall follow drop cashtag chance win 500 ends 07/15 void proh purc nec,50811932
2179,good,460116210
1881,happy bday bro real one,42562446
930,duncan premiere starting youtube,267425142
357,science,23083404
4538,hope michiganders getting vote today governor whitmer sos jocelyn benson need make sure keep position great work,116485600
2219,dallas,460116210
5681,accoutability,811761399647059968
5524,guy,811761399647059968
6504,wowww thats greatness fashoo,289760136
4381,yall think lol,416814339
6962,prayyyy people texas staying safe warm,289760136
4427,moments like love playing game ... shanes reaction face priceless,416814339
2417,e 2,460116210
3343,sit back relax enjoy show,2279776304
89,cats never dudes like ever even 2 preach,23083404
1856,thats says,42562446
6767,game,289760136
